screen_name,acct_age,follower_count,friends_count,statuses_count,favorites_count,avg_status_count,verified_acct,default_image,default_profile,rel_new_acct,isbot
Mohamme95507540,266,151,493,4249,2873,15.973684210526315,0,0,1,1,0
anumuae,3623,11960,920,89072,35332,24.585150427822246,0,0,0,0,0
Activist82,2145,459,4642,8278,10741,3.8592074592074592,0,1,0,0,0
AbhiMrig,122,132,208,1121,6174,9.188524590163935,0,0,1,1,0
ARYAVARTI,3568,16,83,1163,1234,0.32595291479820626,0,1,1,0,0
knicq,3546,206,557,4830,2199,1.362098138747885,0,0,0,0,0
INDIAN_Aaftab,2094,1813,260,125536,13155,59.95033428844317,0,0,1,0,0
Siddhartha2019,335,248,238,18334,20466,54.72835820895522,0,0,1,0,0
aanubhavkhanna,3713,79,411,1963,279,0.528683005655804,0,0,0,0,0
ZubairKBalouch,3207,3695,3636,23422,16355,7.303398815091986,0,0,0,0,0
KaSenapati,365,1125,20,65717,27581,180.04657534246576,0,0,1,0,1
wadheanand,3701,6067,4324,5360,635,1.4482572277762766,0,0,0,0,0
AMINFAIZ17,599,299,876,3763,5450,6.282136894824708,0,0,1,0,0
MDSAJID90412073,307,11,164,1045,1139,3.403908794788274,0,0,1,0,0
RealKamlalson,1738,2530,45,1610,14615,0.9263521288837745,0,0,0,0,0
maljaber_bh,1007,40,170,845,33,0.8391261171797418,0,0,1,0,0
dsanghvi_1612,2246,16,17,3,408,0.0013357079252003562,0,0,1,0,0
RoshankumarDu,863,253,72,2614,4463,3.0289687137891077,0,0,1,0,0
vishnucandyboy,1915,134,1541,348,1759,0.18172323759791123,0,0,1,0,0
imsrm11,2638,1895,146,15952,11112,6.047005307050796,0,0,0,0,0
MrJin2017,3745,245,255,8631,38369,2.304672897196262,0,0,0,0,0
sriramranga,3963,444,4476,20790,39612,5.246025738077214,0,0,0,0,0
Bullet3470,942,341,403,3058,8051,3.246284501061571,0,0,1,0,0
anivyas,3635,364,759,12894,7340,3.5471801925722146,0,0,1,0,0
rsrikanth05,4678,2290,381,213660,15230,45.67336468576315,0,0,0,0,0
sporadicwriter,3797,72,390,2123,6017,0.559125625493811,0,0,0,0,0
singhrinky660,2055,3427,1646,106861,134357,52.000486618004864,0,0,1,0,1
sumitbisht027,1859,346,593,13219,26241,7.110812264658419,0,0,0,0,0
Devil2618,537,555,618,12891,14422,24.00558659217877,0,0,1,0,0
sunny55026618,322,101,223,3893,3542,12.090062111801242,0,0,1,0,0
Naveen_Guptaa,3258,1474,1194,30312,29771,9.303867403314918,0,0,0,0,0
SandipTarkas,3886,2139,1503,21925,29044,5.6420483787956766,0,0,0,0,0
makerk398,837,329,639,13071,21963,15.616487455197133,0,0,1,0,0
Ashok_Theni,2298,2145,121,51609,2021,22.45822454308094,0,0,0,0,0
sanjosh23,2379,16,64,3651,4054,1.5346784363177806,0,1,1,0,0
verbalclues,3678,355,213,12649,7874,3.4390973355084284,0,0,0,0,0
TheKanhaiyaSoni,3440,140,149,3210,11190,0.9331395348837209,0,0,0,0,0
TomarRahul29,3308,149,436,7089,4312,2.142986698911729,0,0,1,0,0
mangusinghBjp,493,412,1655,13580,10818,27.545638945233264,0,0,1,0,0
vikkuthespidey,368,678,215,19102,102430,51.90760869565217,0,0,1,0,0
engr_kumar,2320,616,2652,20730,72982,8.935344827586206,0,0,1,0,0
ksmkkbookscom,3521,2948,1487,209504,165344,59.50127804600966,0,0,1,0,0
balajir2910,3883,172,490,3835,431,0.9876384238990471,0,0,1,0,0
Bjpdeepak1,951,718,576,7830,10085,8.233438485804417,0,0,1,0,0
chotesarcar,2226,245,929,8762,24530,3.936208445642408,0,0,1,0,0
hdineshy,1907,151,483,8779,22432,4.603565810173047,0,0,1,0,0
Shailen61937703,334,14,105,460,1643,1.377245508982036,0,0,1,0,0
IPaarsaa,1310,111,22,6147,6961,4.69236641221374,0,0,1,0,0
SureshBorse6,503,1649,1739,1567,31620,3.1153081510934393,0,0,1,0,0
kundan_singh14,1339,74,166,451,1217,0.3368185212845407,0,0,1,0,0
ghouse544,3336,16,26,1648,1901,0.4940047961630695,0,0,1,0,0
Intekhab2601,856,20,263,2346,2082,2.7406542056074765,0,0,1,0,0
FarazAh25571575,656,42,194,770,3852,1.173780487804878,0,0,1,0,0
PTIOfficialKSA,1356,8529,88,8574,4200,6.323008849557522,0,0,1,0,0
Dattagaikwad333,987,569,1553,12262,20943,12.423505572441742,0,0,1,0,0
emayaonline,3376,236,1151,13417,27942,3.974229857819905,0,0,1,0,0
dhirajbhasin2,614,57,2148,32710,22805,53.273615635179155,0,0,1,0,0
786Sheratali786,677,473,5002,4396,9789,6.493353028064993,0,0,1,0,0
Arun38134035,172,137,66,5967,3916,34.69186046511628,0,0,1,1,0
Nachiket_M,2540,107,655,44565,52649,17.54527559055118,0,0,0,0,0
KalingaForum,121,236,8,97,81,0.8016528925619835,0,0,1,1,0
tarakant_sinha,964,338,314,45756,60882,47.46473029045643,0,0,0,0,0
hardikv004,1137,26,114,198,4439,0.1741424802110818,0,0,1,0,0
SaffronKashmir,3224,1712,339,108690,3242,33.71277915632754,0,0,1,0,0
shinchan_asc,138,272,139,4274,10009,30.971014492753625,0,0,1,1,0
pathak__g,296,798,1754,7869,12390,26.58445945945946,0,0,1,0,0
ShauryPS,465,137,1062,21629,80482,46.51397849462366,0,0,1,0,0
VeblrOfficial,1697,2057,0,23872,5868,14.067177371832646,0,0,1,0,0
nishita_mulla,1308,342,588,1620,8366,1.238532110091743,0,0,0,0,0
prashant_snwr,2133,9,30,198,895,0.09282700421940929,0,0,1,0,0
Kumares42733635,214,805,1011,14287,11325,66.76168224299066,0,0,1,1,0
bdhinessh,2124,241,350,26917,992,12.672787193973635,0,0,0,0,0
NationFirst0010,512,16524,11317,93596,3561,182.8046875,0,0,1,0,1
giridharan703,1202,457,45,26719,29756,22.228785357737106,0,0,1,0,0
BeingAsif4,1623,218,298,66234,1395,40.809611829944544,0,0,1,0,0
kathirpaappy,3200,404,97,10969,1041,3.4278125,0,0,1,0,0
dineshyadav4bjp,158,13,42,58,15,0.3670886075949367,0,0,1,1,0
ramakirao,1943,1882,1178,157039,128634,80.82295419454452,0,0,0,0,0
anket_dx,2234,9679,9646,41126,132844,18.409131602506715,0,0,1,0,0
hoyasteritae,1631,1259,2574,40349,101222,24.7388105456775,0,0,0,0,0
srujith9,2174,135,157,249,149,0.11453541858325667,0,0,1,0,0
The_Ravi_Arya,479,21,365,583,3966,1.2171189979123174,0,0,1,0,0
Vinay_Journalis,3566,1784,1273,15168,4373,4.25350532809871,0,0,0,0,0
biggboss14_,154,27,339,3460,1877,22.467532467532468,0,0,1,1,0
DeccanHerald,3270,39702,690,188668,805,57.69663608562691,1,0,0,0,1
alokranjan02,2245,196,2031,8389,318,3.736748329621381,0,0,0,0,0
mank0210,1770,16,67,159,1972,0.08983050847457627,0,0,1,0,0
RangarajPandeyR,2534,339699,73,5435,1,2.1448303078137334,1,0,1,0,0
meenakshisharan,3539,23165,98,88185,107884,24.91805594800791,0,0,1,0,0
Purple_Truth,3381,9935,3271,75579,1543,22.354037267080745,0,0,0,0,0
salemsaru,3523,443,953,22835,2669,6.481691739994323,0,0,1,0,0
CelebratingLuv,2597,1635,551,23222,8793,8.94185598767809,0,0,1,0,0
Haytham63328126,540,356,753,5933,7161,10.987037037037037,0,0,1,0,0
Sam4delhi,2434,1510,1423,144680,261090,59.44124897288414,0,0,0,0,0
kmarkri,3625,748,260,17859,1441,4.926620689655173,0,0,1,0,0
homebakedgoods,4094,156,1028,7080,14533,1.7293600390815829,0,0,0,0,0
Anand942444,784,12770,7974,84124,190911,107.30102040816327,0,0,1,0,1
AdarshTriapthi,1020,310,760,3397,7522,3.3303921568627453,0,0,0,0,0
lavkushoffical,131,53,59,211,87,1.6106870229007633,0,0,1,1,0
theriellestrada,3983,1356,1116,62791,94255,15.764750188300276,0,0,0,0,0
Muthugk,3218,472,644,16680,7236,5.183343691733996,0,0,1,0,0
MrsmendesKhan,571,29,62,608,1892,1.064798598949212,0,0,1,0,0
manavjhpl,3430,425,1642,11575,11026,3.3746355685131197,0,0,1,0,0
seadog_pirate,3518,35,374,1000,3091,0.28425241614553726,0,0,1,0,0
Chaos909,347,36,439,10644,14747,30.67435158501441,0,0,1,0,0
bhushan8360,1076,2324,1068,20668,5551,19.20817843866171,0,0,1,0,0
Real_Ravi_BJP,350,9810,6726,42220,44597,120.62857142857143,0,0,1,0,1
troll2xpoz,623,232,723,54539,3942,87.54253611556982,0,0,1,0,0
jagadishexplore,3241,1880,1475,7606,11626,2.3468065411909906,0,0,0,0,0
differentyoung_,3634,3608,1091,63370,99556,17.43808475509081,0,0,0,0,0
SK171999,1500,102,130,3824,16829,2.5493333333333332,0,0,1,0,0
heyOyeee,1123,736,3219,68944,19756,61.3926981300089,0,0,1,0,0
JournalistAnuj,1632,37,92,229,1151,0.1403186274509804,0,0,1,0,0
kkmajumdar,3988,192,746,13023,6506,3.2655466399197595,0,0,0,0,0
DahiyaViresh,701,42,349,11202,13582,15.98002853067047,0,0,1,0,0
Thanda_soru,3304,2741,867,30679,1269,9.28541162227603,0,0,0,0,0
pratyushbat,3564,337,1057,4284,6145,1.202020202020202,0,0,0,0,0
ntkwillpower,275,423,227,2483,3196,9.02909090909091,0,0,1,0,0
Sanya_Appy,1925,2072,3736,46833,51634,24.32883116883117,0,0,1,0,0
rahulpandit1i,1145,18247,444,284109,3384,248.1301310043668,0,0,1,0,1
Faiza__Tg,1553,2900,737,11599,14969,7.468770122343851,0,0,1,0,0
zishanAliRJD,514,293,609,12643,9992,24.59727626459144,0,0,1,0,0
saibabu0814091,1555,101,15,7550,29852,4.855305466237942,0,0,1,0,0
MjBarot2,267,1081,967,4643,9192,17.38951310861423,0,0,1,1,1
sivaetb,2768,3049,244,7644,2543,2.7615606936416186,1,0,0,0,0
owaisbhat41,2211,1558,93,36992,6910,16.730890999547714,0,0,0,0,0
NamuJinni,398,325,134,5596,30908,14.06030150753769,0,0,1,0,0
rakeswa1,811,154,713,5453,7883,6.723797780517879,0,0,1,0,0
Devendr23235566,189,662,1263,6331,13291,33.4973544973545,0,0,1,1,0
I___manishsingh,1311,14,35,591,687,0.45080091533180777,0,0,1,0,0
SNSHARM59638054,401,219,373,23011,15539,57.38403990024938,0,0,1,0,0
Shafi75818546,455,3,55,28,1860,0.06153846153846154,0,0,1,0,0
Ranganathan1541,87,1,7,52,148,0.5977011494252874,0,0,1,1,0
khansahil849,2964,21,228,401,3596,0.13529014844804318,0,0,0,0,0
rajtela1,3769,92,1334,26621,2725,7.063146723268772,0,1,0,0,0
Vishalpatel_89,304,8,42,169,556,0.555921052631579,0,0,1,0,0
VishwaP40325103,166,177,1304,2900,10774,17.46987951807229,0,0,1,1,0
jayveer_tiger,173,151,43,6964,11,40.25433526011561,0,0,1,1,0
solanki3007,2662,607,1085,61741,68870,23.193463561232157,0,0,0,0,0
YoursHabibi,984,1436,1627,7937,21567,8.066056910569106,0,0,1,0,0
DrJKMishra5,716,679,739,3498,13223,4.885474860335195,0,0,1,0,0
Theegala88,3249,59,615,7297,11513,2.2459218220991075,0,0,0,0,0
idumbaikarthi,3186,45957,855,12157,21843,3.815756434400502,0,0,0,0,0
HDGopani,3309,806,347,9459,6200,2.8585675430643698,0,0,1,0,0
RobinSinghD,2641,59,140,4479,8531,1.6959485043544111,0,0,0,0,0
NumanAthar,1550,147,290,5010,907,3.232258064516129,0,0,1,0,0
Shahjad92,1242,223,136,6521,30218,5.250402576489533,0,0,1,0,0
satyayvs,3928,598,582,8614,4833,2.1929735234215886,0,0,0,0,0
ChanakyaaTv,380,26840,40,2370,2,6.2368421052631575,0,0,1,0,0
Bharat_Meenaji,138,7309,7158,4050,3188,29.347826086956523,0,0,1,1,1
mahar_elim,104,62,248,169,623,1.625,0,0,1,1,0
gs_mewada,1030,7,77,87,280,0.08446601941747572,0,0,1,0,0
Nationalist_pra,3041,118,631,1456,6066,0.4787898717527129,0,0,0,0,0
malaamaldoss,761,188,1244,13003,32210,17.086727989487517,0,0,1,0,0
Deshihindustani,3166,30,114,2711,23360,0.8562855337965888,0,0,1,0,0
ShahAlam77,2546,1074,1012,8658,3990,3.400628436763551,0,0,1,0,0
Nationalist00P,547,817,220,14838,15401,27.126142595978063,0,0,1,0,0
SayToJaiShriRam,430,5188,3777,107272,94164,249.46976744186045,0,0,1,0,1
Anup_Tripathi80,272,22,177,302,891,1.1102941176470589,0,0,1,1,0
tweetkarlo,2552,186,1075,1172,642,0.4592476489028213,0,0,0,0,0
gufran2002,209,86,207,1578,4125,7.55023923444976,0,0,1,1,0
PawarVL1,407,147,508,3983,5613,9.786240786240786,0,0,1,0,0
vijaymoni1984,1116,17,75,208,69,0.1863799283154122,0,0,1,0,0
kailashchoudhr7,1575,5339,5775,6725,7537,4.26984126984127,0,0,1,0,0
NavleenSpeaks,421,16,70,263,936,0.6247030878859857,0,0,1,0,0
shyam3_sunder,1435,5228,5766,29023,65223,20.225087108013938,0,0,0,0,0
waqasdxb1,2520,1003,1142,7393,36072,2.9337301587301585,0,0,1,0,0
happyfeetlisa,2140,251,285,19280,75554,9.009345794392523,0,0,1,0,0
DrAminsabir,1332,400,516,11901,63763,8.934684684684685,0,0,1,0,0
lalit1098,3047,256,304,4174,7719,1.3698720052510667,0,0,1,0,0
Budbak_,1404,2332,2443,4048,249,2.883190883190883,0,0,1,0,0
Chandan76683,867,150,253,3747,11907,4.321799307958478,0,0,1,0,0
HARMAN055_,920,1945,638,4152,867,4.51304347826087,0,0,1,0,0
amar_ghodke,1366,106,142,245,15161,0.17935578330893118,0,0,1,0,0
AnirudhaPSingh,2196,581,204,105468,55251,48.02732240437158,0,0,0,0,0
arvindmishraa,3489,18293,13082,21057,103720,6.035253654342219,0,0,0,0,0
vivekt1207,3668,205,149,25634,78720,6.988549618320611,0,0,1,0,0
snatht,1199,5412,5302,11797,7812,9.839032527105921,0,0,1,0,0
ZafarKingSheikh,2616,44,187,886,4248,0.33868501529051986,0,0,1,0,0
AkshayChadha2,790,619,4156,42908,193383,54.31392405063291,0,0,1,0,0
JayMish40646930,106,1054,1376,3244,2810,30.60377358490566,0,0,1,1,0
yourpapapurepap,286,60,270,11904,9822,41.62237762237762,0,0,1,0,0
vasudevanjas,2591,91,177,5858,6311,2.260903126206098,0,0,0,0,0
faadurapper,2505,64,76,7235,1572,2.8882235528942117,0,0,0,0,0
AbhiRaj32531006,185,3163,2891,4745,3927,25.64864864864865,0,0,1,1,1
VPS6655,2017,918,533,21086,25946,10.454139811601388,0,0,1,0,0
Shiv_Ji_Bhaktan,2838,535,637,23106,2603,8.141649048625792,0,0,0,0,0
mohanrasu007,455,14,98,371,1174,0.8153846153846154,0,0,1,0,0
Dns_deepak,902,186,302,3732,21696,4.137472283813747,0,0,1,0,0
DibyajyotiP2015,2819,55,541,2741,4192,0.9723306136927988,0,0,0,0,0
0001sudarshan,3485,716,305,6400,4993,1.836441893830703,0,0,0,0,0
SSP79,3907,258,247,152839,132586,39.119273099564886,0,1,1,0,0
AlfassaManik,875,175,168,17183,21571,19.637714285714285,0,0,1,0,0
chitranayal09,2066,3964,2495,50105,17861,24.25217812197483,0,0,1,0,0
pokito_7,466,34,54,99,153,0.21244635193133046,0,0,1,0,0
SmileayeshaA,3907,82,502,9032,1683,2.3117481443562835,0,0,1,0,0
sumati_mohan,3618,97,67,5134,9380,1.4190160309563296,0,0,1,0,0
tekale_pranav,3692,73,70,1580,6591,0.4279523293607801,0,0,0,0,0
MdHafijulMolli,850,263,257,8834,6020,10.392941176470588,0,0,1,0,0
mytentaran,1335,1377,763,53426,41169,40.01947565543071,0,0,0,0,0
ramsun2015,3805,337,874,18766,26,4.931931668856768,0,0,0,0,0
indiansnh,856,213,210,9824,10587,11.476635514018692,0,0,1,0,0
Krishan83154305,486,5,45,61,196,0.12551440329218108,0,0,1,0,0
rjindalrs,3869,396,58,11259,10304,2.910054277591109,0,0,0,0,0
theviralblogg,1068,14,95,225,297,0.21067415730337077,0,0,1,0,0
iNiks,3706,177,335,916,192,0.24716675661090123,0,0,1,0,0
_TeamSR,324,585,13,647,965,1.9969135802469136,0,0,1,0,0
ShekharNirmal,3029,116,350,1018,1889,0.3360845163420271,0,0,0,0,0
tajshaik,3584,60,634,4444,3192,1.2399553571428572,0,0,0,0,0
TheRightster,1775,2568,1028,51466,14471,28.994929577464788,0,0,0,0,0
GoofyOlives,103,1478,1986,4292,9939,41.66990291262136,0,0,1,1,0
Placid_soul07,1814,299,436,106856,54735,58.90628445424476,0,0,1,0,0
Sunilpatrkar,960,641,274,338,394,0.35208333333333336,0,0,1,0,0
NIKHILT60254633,1049,557,685,888,2646,0.8465204957102002,0,0,1,0,0
EkBhartiya1989,2725,251,1204,26164,37767,9.601467889908257,0,0,0,0,0
virajrsawant,2637,25,334,2156,1315,0.8175957527493364,0,0,1,0,0
nihalsatpute,2994,25,55,45,8,0.01503006012024048,0,0,1,0,0
cutesahil0,137,1748,1636,9060,13517,66.13138686131387,0,0,1,1,1
OyaAnisha02,166,69,337,1176,482,7.0843373493975905,0,0,1,1,0
ABVPVoice,3208,130955,183,13365,3118,4.166147132169576,1,0,0,0,0
JESHAN95200,1589,956,258,26827,715,16.882945248584015,0,0,1,0,0
Singhvp11,873,57,211,5158,4569,5.908361970217641,0,0,1,0,0
Bishnu467,3618,1431,361,50626,51444,13.99281370923162,0,0,1,0,0
Basitc,3498,269,313,47370,45174,13.542024013722127,0,0,0,0,0
BHUPENNDER,2320,29507,1311,363283,55193,156.5875,0,0,0,0,1
tweet_iamsid,708,514,221,34089,85200,48.148305084745765,0,0,1,0,0
SPSINGH77735062,2381,571,1618,16301,8165,6.846283074338513,0,0,0,0,0
abvphp,2050,10961,197,16821,54594,8.205365853658536,0,0,0,0,0
dineshsmc,2712,19027,6379,33153,915,12.224557522123893,0,0,1,0,0
Md13Shahrukh,2363,10,61,391,2782,0.16546762589928057,0,0,1,0,0
Guruchelaa,176,233,282,3104,3486,17.636363636363637,0,0,1,1,0
subhashyaam,3039,14,18,3920,5498,1.2898979927607765,0,1,1,0,0
tommerpupper,864,94,227,29572,42813,34.226851851851855,0,0,1,0,0
Its_Me2u,455,1172,1127,6620,21664,14.54945054945055,0,0,1,0,0
sri_harsha,3926,113,119,47,82,0.011971472236372899,0,0,0,0,0
rvasisht,3896,1876,403,90111,33496,23.1291067761807,0,0,0,0,0
Samygdristi,106,12,252,188,210,1.7735849056603774,0,0,1,1,0
GoanDoctor,1371,285,814,25437,44633,18.553610503282275,0,0,1,0,0
psubham035,2479,30,83,1922,2307,0.7753126260588947,0,0,1,0,0
Shivomkushwaha1,428,146,58,652,11146,1.5233644859813085,0,0,1,0,0
dilseindiaa,88,248,1134,7663,10212,87.07954545454545,0,0,1,1,0
sriramusai,1095,282,251,11441,8411,10.448401826484018,0,0,0,0,0
msreekanth,4097,612,688,24754,10526,6.041981938003417,0,0,0,0,0
mannatjot,2120,239,1059,1551,5890,0.7316037735849057,0,0,1,0,0
kantikshah,3790,1067,878,94120,122357,24.83377308707124,0,0,0,0,0
multiversling,922,97,93,7454,23586,8.084598698481562,0,0,0,0,0
Sidhanth_7,2481,120,1377,2833,2825,1.1418782748891576,0,0,1,0,0
shahkeya30,1758,80,106,1255,3316,0.7138794084186576,0,0,1,0,0
anand_var,1938,118,168,3729,21843,1.9241486068111455,0,0,1,0,0
AnkitSri2311,881,505,195,26012,102918,29.525539160045405,0,0,1,0,0
SaviiRay,3344,267,4242,18556,25083,5.5490430622009566,0,0,0,0,0
natkhat_chhoro,1096,1812,695,65003,50844,59.309306569343065,0,0,1,0,0
Upendrarai3,2648,1624,2122,62147,38705,23.46941087613293,0,0,1,0,0
sanjayezhava,2883,2976,2005,22803,25012,7.9094693028095735,0,0,1,0,0
Veeramvasu,2233,872,457,38289,39512,17.146887595163456,0,0,0,0,0
ArifKIndian,3908,5427,684,49168,22291,12.581371545547595,0,0,0,0,0
AshokChinchela,3222,340,2376,52211,4900,16.204531346989448,0,0,0,0,0
Neerajkalia,3833,2498,4504,34321,33373,8.954082963735978,0,0,0,0,0
ASHOK_KR_TIWARI,1503,83,436,8132,1959,5.4105123087159015,0,0,1,0,0
AhamedAhd97,579,20,420,251,2129,0.43350604490500866,0,0,1,0,0
AutumnBoyKJI,1516,266,2016,100647,5231,66.38984168865436,0,0,0,0,0
LisSaxena,2389,834,555,38186,48151,15.984093763080788,0,0,0,0,0
wise_monk_grs,3097,125,1006,5827,7935,1.8814982240878269,0,0,1,0,0
Desame_Deivam,3344,357,869,11884,31355,3.5538277511961724,0,0,0,0,0
sarpanch0007,1854,426,482,5145,19457,2.7750809061488675,0,0,1,0,0
SMehta1950,1084,4876,1709,169047,52563,155.94741697416976,0,0,1,0,1
Amit65927770,701,604,924,49497,47130,70.60912981455064,0,0,1,0,0
srk234634,1461,470,349,18245,18990,12.488021902806297,0,0,1,0,0
barnomoy,3858,93,173,585,400,0.15163297045101087,0,0,0,0,0
shadabmunshi,1239,390,260,416,75275,0.3357546408393866,0,0,1,0,0
sunketh,3866,177,277,5483,80,1.418261769270564,0,0,0,0,0
ImkmkY,761,1585,445,37327,1195,49.04993429697766,0,0,1,0,0
im_vandy,2381,1454,305,2777,32644,1.1663166736665267,0,0,0,0,0
ManjunathNeelu,398,22,194,1116,3407,2.8040201005025125,0,0,1,0,0
akash_d21,1654,3579,364,97146,192536,58.73397823458283,0,0,0,0,1
maxbckham,3403,5907,6174,6148,489,1.8066411989421098,0,0,0,0,0
neelasapphire,562,520,193,33408,30549,59.444839857651246,0,0,1,0,0
JAY007P,2251,4809,1817,100414,33023,44.60861839182586,0,0,1,0,1
risingstarsuraj,1138,35,318,353,1059,0.3101933216168717,0,0,0,0,0
pratikMPS,2095,56,277,4456,455,2.1269689737470165,0,1,1,0,0
i_m_akkashyap,1016,370,305,28948,58093,28.492125984251967,0,0,1,0,0
BhagwaBalak,3656,13058,1717,243322,10216,66.55415754923413,0,0,0,0,1
dhruva91,3922,639,511,154261,137113,39.33222845486996,0,0,1,0,0
shahzu_siddiqui,429,4,72,19,119,0.04428904428904429,0,0,1,0,0
egirlyewon,721,155,314,60268,78172,83.58945908460471,0,0,1,0,0
JatinBhatia91,3169,94,473,1896,207,0.598295992426633,0,0,0,0,0
ustt_Ab,571,1908,293,51894,561,90.88266199649738,0,0,1,0,0
niru19730,1867,309,207,22175,6200,11.877343331547937,0,0,0,0,0
akanksha_kumar3,3137,561,461,3410,2604,1.087025820847944,0,0,0,0,0
aditweets13,76,7,105,23,11,0.3026315789473684,0,0,1,1,0
Earthy_Virgoan,1356,1153,22,65759,1786,48.49483775811209,0,0,0,0,0
kharikuldeep22,414,7,81,32,507,0.07729468599033816,0,0,1,0,0
sankarraju1983,2717,43,982,5830,1655,2.145748987854251,0,0,1,0,0
Swarup_jason,1117,81,19,403,394,0.36078782452999103,0,0,0,0,0
Arivazh61507032,782,187,192,14957,48982,19.126598465473144,0,0,1,0,0
qaissada,4028,121,913,17383,12405,4.315541211519364,0,0,1,0,0
VazeIndian,3904,18055,800,360654,339474,92.38063524590164,0,0,1,0,1
RajivRa82868197,167,91,209,5053,24105,30.25748502994012,0,0,1,1,0
Rinku_Bairagi,1916,209,1631,2036,281,1.0626304801670146,0,0,1,0,0
NeerajV7,1047,85,132,5112,8388,4.882521489971347,0,0,1,0,0
goayash,728,87,141,6275,21608,8.619505494505495,0,0,1,0,0
itz_pandian,2083,35300,533,278084,40265,133.50168026884302,0,0,0,0,1
realdanishraza,965,55,262,1336,2968,1.3844559585492229,0,0,1,0,0
Aqib_mahammad,1723,735,300,4802,2570,2.786999419616947,0,0,1,0,0
prasadhemant,3665,465,90,87301,1944,23.82019099590723,0,0,0,0,0
JPrabaker,783,465,255,50811,45928,64.89272030651341,0,0,1,0,0
kanswekri,2131,292,92,57111,50946,26.800093852651337,0,0,0,0,0
srikoflyboy,2104,4,139,164,107,0.0779467680608365,0,0,1,0,0
IsmailyNetwork,724,957,18,585,308,0.8080110497237569,0,0,1,0,0
iamCuttackia,560,98,436,7301,30586,13.0375,0,0,1,0,0
AdonisofIndia,153,1082,1133,3994,9782,26.104575163398692,0,0,1,1,1
KaleemK54018770,592,5393,705,102602,175098,173.3141891891892,0,0,1,0,1
NaumanKasana,2999,991,146,17896,47779,5.9673224408136045,0,0,0,0,0
Sau_TakeKi_Baat,1675,160,196,2086,521,1.2453731343283583,0,0,0,0,0
md_Ezeonsoft,2903,137,213,425,620,0.1464002755769893,0,0,0,0,0
adnanHu06692398,1024,0,88,133,422,0.1298828125,0,0,1,0,0
BJPGMDassPondy,452,911,1058,3403,37,7.528761061946903,0,0,1,0,0
aloktg,3557,522,831,30712,11278,8.634242339049761,0,0,0,0,0
Dipakaran4,402,26,189,940,2215,2.3383084577114426,0,0,1,0,0
MDAZHAR08223610,1140,26,33,760,1171,0.6666666666666666,0,0,1,0,0
RKangeyan,257,282,363,4197,292,16.330739299610894,0,0,1,1,0
Visard11,689,650,649,6186,16358,8.978229317851959,0,0,1,0,0
SwayamSevakRSS_,1108,9216,964,112050,9605,101.12815884476534,0,0,1,0,1
niteshs35862784,116,359,486,2275,1367,19.612068965517242,0,0,1,1,0
_dharam_vir,3582,22153,3694,686180,39448,191.56337241764376,0,0,0,0,1
mauryajiaman,185,13,6,450,2007,2.4324324324324325,0,0,1,1,0
Its_Sandipan,3619,225,467,885,187,0.244542691351202,0,0,0,0,0
AbeerZubairK,2044,63,174,516,1450,0.25244618395303325,0,0,1,0,0
RockyRa57922978,353,114,151,1706,1555,4.8328611898017,0,0,1,0,0
fleetingSecs,637,381,96,33769,54327,53.01255886970173,0,0,1,0,0
Durjaya_,3606,571,4144,17683,18528,4.903771491957848,0,0,0,0,0
mouli_RUN,4004,90,293,1164,7248,0.2907092907092907,0,0,1,0,0
VVR_KrishnaN_K,2734,15050,594,74547,66423,27.266642282370153,0,0,1,0,0
rathore_susheel,1565,73,182,777,1203,0.4964856230031949,0,0,1,0,0
myggayy,534,369,578,7421,7030,13.897003745318353,0,0,1,0,0
VipVeeraOffcl,1111,4815,234,127161,22161,114.45634563456346,0,0,1,0,1
sanketvb,3113,109,385,378,281,0.1214262769033087,0,0,1,0,0
MBM46231321,214,1155,4792,10245,12936,47.873831775700936,0,0,1,1,0
viingh,2447,727,409,27665,1364,11.305680425010216,0,0,0,0,0
AnilKum30947801,454,763,719,12368,19725,27.24229074889868,0,0,1,0,0
Omsharma8000,1554,1564,1523,27105,16190,17.442084942084943,0,0,1,0,0
